ENN,2021ebit,2021payable,2021receivable,2022ebit,2022payable,2022receivable,2023ebit,2023payable,2023receivable,2024ebit,2024payable,2024receivable,2025ebit,2025payable,2025receivable
1650333908,59203.0,821.0,622.0,20236.0,32.0,1577.0,113119.0,663.0,820.0,217882.0,2459.0,70.0,17951.0,440.0,27.0
7727765140,3512.0,17.0,,910.0,7.0,,906.0,0.0,0.0,,,,,,
5401961071,11376.0,,0.0,9905.0,,0.0,14547.0,,0.0,22678.0,,0.0,12048.0,0.0,0.0
2312218542,783.0,,,1479.0,,,1190.0,,,,,,,,
3663053179,130.0,0.0,0.0,167.0,0.0,0.0,9359.0,6986.0,1178.0,-302.0,3221.0,383.0,,,
1435140284,15774.0,,41.0,29219.0,,0.0,-11477.0,,,22476.0,,0.0,60247.0,0.0,0.0
6163127773,-23455.0,694.0,0.0,-33830.0,1136.0,0.0,,,,,,,,,
7810746150,2479.0,2.0,,347.0,0.0,,568.0,,,566.0,,,627.0,0.0,0.0
3804032390,22713.0,,0.0,3536.0,,0.0,-5192.0,,0.0,-24043.0,,0.0,60167.0,0.0,0.0
4823056743,130.0,,0.0,167.0,,0.0,206.0,,,387.0,,,379.0,0.0,0.0
4011028220,-844.0,,,5948.0,,,3708.0,,,6994.0,,,2806.0,0.0,0.0
5902132117,628.0,421.0,384.0,7262.0,1090.0,79.0,19431.0,145.0,652.0,10986.0,0.0,0.0,9473.0,0.0,0.0
9724068715,,,,83.0,0.0,0.0,,,,,,,,,
5032029202,,,,28856.0,,0.0,1744.0,0.0,0.0,,,,1340.0,0.0,0.0
7105510668,6981.0,,,4398.0,,0.0,,,,-8762.0,,0.0,-2209.0,0.0,0.0
2635214190,5394.0,,,261.0,,,175.0,,,,,,,,
3811454057,182210.0,,0.0,160495.0,,,242423.0,,,241904.0,44.0,8687.0,55490.0,13.0,7028.0
273074097,8736.0,0.0,,3968.0,61.0,,4696.0,0.0,,13408.0,,626.0,-10107.0,0.0,125.0
4501191811,16570.0,5823.0,0.0,30513.0,4954.0,0.0,11192.0,4587.0,0.0,101646.0,20374.0,0.0,-5246.0,11129.0,0.0
7810779081,10283.0,,,11976.0,,,8444.0,,238.0,8503.0,,320.0,-781.0,0.0,744.0
7724917443,591.0,3994.0,6187.0,5262.0,9560.0,5643.0,-699.0,8048.0,5327.0,,,,,,
7805477695,1926.0,960.0,,2097.0,976.0,,1370.0,517.0,,993.0,754.0,24.0,1069.0,574.0,0.0
9204563512,-50099.0,2557.0,247.0,-24751.0,8547.0,323.0,57387.0,8253.0,302.0,16342.0,13464.0,307.0,22509.0,3960.0,544.0
7714341707,0.0,0.0,0.0,0.0,,0.0,658.0,,0.0,917.0,,0.0,3189.0,0.0,0.0
9200004288,28682.0,,0.0,70355.0,1.0,0.0,710.0,1502.0,0.0,-87619.0,0.0,0.0,,,
2130192603,102457.0,,,165503.0,,,69254.0,,,-12921.0,,,0.0,0.0,0.0
7453050154,3052.0,0.0,0.0,3351.0,,0.0,1108.0,,0.0,3244.0,125.0,0.0,9812.0,185.0,0.0
5008029787,545.0,,,557.0,,,337.0,,,0.0,,,,,
5260344281,-283.0,,,127.0,,,1138.0,,,1077.0,,,223.0,0.0,0.0
5407968228,-40910.0,,1122.0,-21403.0,,885.0,-6789.0,,205.0,,,,,,
6630005182,89.0,98.0,47.0,44.0,20.0,0.0,-239.0,0.0,258.0,-139.0,0.0,250.0,27.0,0.0,0.0
9109022351,4246.0,,,9788.0,6926.0,360.0,11682.0,10272.0,1425.0,-1809.0,,,3818.0,0.0,0.0
1651082654,21670.0,,0.0,-305685.0,,727.0,,,,,,,,,
7841049889,-40199.0,,0.0,5010.0,129.0,0.0,-1810.0,0.0,0.0,54099.0,2440.0,0.0,-18339.0,1509.0,0.0
3663118186,-3286.0,687.0,6328.0,-216855.0,51.0,1220.0,,,,,,,,,
3128009080,130.0,0.0,0.0,167.0,,0.0,33459.0,,,7963.0,,13.0,13404.0,0.0,905.0
3702510713,-1944.0,0.0,,7277.0,,120.0,-160.0,,5.0,17786.0,,481.0,-12977.0,0.0,112.0
7017370789,467.0,0.0,,411.0,,,842.0,,,1063.0,,653.0,4185.0,0.0,0.0
277135216,-1298.0,,,5898.0,,,395.0,,,-418.0,,221.0,-1150.0,0.0,0.0
1513044220,-7114.0,,0.0,17837.0,,0.0,-34283.0,,0.0,9747.0,,0.0,-10580.0,0.0,0.0
2016080069,13970.0,,,16100.0,,,6373.0,,,10187.0,,,12093.0,0.0,0.0
1435301012,8567.0,5994.0,27.0,-25722.0,2688.0,185.0,16805.0,860.0,0.0,38072.0,2474.0,101.0,85719.0,203.0,373.0
2465156830,7425.0,41.0,0.0,2070.0,0.0,1.0,,,,,,,,,
2365023931,117.0,,,4815.0,1890.0,0.0,15087.0,1254.0,0.0,13150.0,406.0,0.0,2230.0,0.0,0.0
4003040087,23491.0,12140.0,671.0,-28705.0,10341.0,1405.0,,,,-1499.0,,,-1147.0,0.0,0.0
6335010266,22433.0,546.0,0.0,28227.0,3225.0,,23381.0,4303.0,0.0,-34762.0,9872.0,0.0,20027.0,5654.0,0.0
2310110840,-4934.0,1362.0,8211.0,-578.0,690.0,1279.0,,,,,,,,,
3525430591,5126.0,,15.0,4019.0,,6.0,10485.0,,72.0,2330.0,,85.0,-1202.0,0.0,63.0
5751063317,-8819.0,0.0,860.0,101713.0,,17132.0,-24089.0,,15887.0,-15835.0,,25958.0,1451.0,27910.0,28171.0
2801130630,-6948.0,,5530.0,-7488.0,,5187.0,-6409.0,,0.0,134799.0,,205.0,522631.0,0.0,637.0
2465323978,1591.0,326.0,0.0,2901.0,439.0,,1879.0,1079.0,,2638.0,184.0,,8014.0,4479.0,0.0
5072007903,,,,754.0,,,206.0,0.0,0.0,,,,,,
7447277975,1185.0,,,1143.0,,,265.0,,,0.0,,,,,
9726010968,,,,95.0,,0.0,,,,,,,,,
9715393860,-163854.0,180962.0,319.0,-99641.0,17439.0,87666.0,-575561.0,123889.0,107247.0,-494656.0,190681.0,154744.0,-1016814.0,245929.0,200685.0
7206000783,-189390.0,8209.0,4.0,-61350.0,10663.0,27.0,-62613.0,6585.0,4.0,4922.0,7508.0,4.0,-74575.0,3060.0,0.0
1840092672,-446.0,,0.0,-503.0,,0.0,,,,,,,,,
7604285305,402.0,,2.0,-787.0,,1.0,,,,,,,,,
7802786920,4737.0,2650.0,36.0,2033.0,820.0,6.0,2168.0,962.0,0.0,3008.0,1473.0,,8370.0,923.0,0.0
7720311556,1594.0,,,595.0,,,19652.0,,,25469.0,,,14279.0,810.0,0.0
9725022255,5184.0,,0.0,2767.0,0.0,0.0,116.0,0.0,0.0,,,,,,
3906302165,104902.0,2070.0,16450.0,107278.0,231.0,27976.0,-28013.0,0.0,31805.0,1037.0,,36191.0,955.0,0.0,86450.0
7814648869,82.0,,0.0,176.0,,0.0,1256.0,,0.0,456.0,,0.0,814.0,0.0,0.0
3233500097,3175.0,118.0,0.0,2318.0,0.0,0.0,-687.0,,0.0,,,,,,
3123104076,-8562.0,,,-6705.0,,,-2640.0,,,-1495.0,,,-1307.0,0.0,0.0
5609063214,5004.0,3262.0,0.0,909.0,0.0,,21088.0,3680.0,330.0,-2875.0,0.0,3659.0,4346.0,0.0,0.0
7804645509,859.0,,,4568.0,,,,,,,,,,,
269040384,1939.0,,0.0,1481.0,,0.0,962.0,1.0,0.0,13450.0,94.0,0.0,5118.0,107.0,0.0
9726004001,,,,2858.0,,,-2903.0,,,,,,,,
7203380262,16257.0,,0.0,-28300.0,,0.0,17615.0,2931.0,0.0,29388.0,4497.0,0.0,16298.0,5047.0,0.0
6671018896,4719.0,,,917.0,,0.0,-96740.0,,0.0,9095.0,3141.0,0.0,7185.0,3001.0,0.0
5047205764,617.0,,,950.0,20.0,,544.0,5.0,,-3144.0,0.0,,-81.0,0.0,0.0
7717768279,-255.0,46.0,1.0,115.0,6.0,3.0,471.0,12.0,0.0,-2937.0,0.0,0.0,-1960.0,8.0,0.0
6321357645,18913.0,634.0,4562.0,109938.0,35.0,10749.0,68844.0,551.0,9405.0,-4678.0,24.0,19039.0,6323.0,0.0,14855.0
7448100515,42389.0,,0.0,135067.0,,0.0,11499.0,,0.0,193125.0,23.0,0.0,134255.0,2.0,0.0
7202100988,37719.0,750.0,288.0,89521.0,107.0,791.0,138178.0,0.0,6873.0,132971.0,,17185.0,-4136.0,0.0,18803.0
2130091965,4139.0,,,5470.0,,,5597.0,,,-6926.0,,,11096.0,0.0,0.0
2724046821,1104.0,592.0,,1604.0,915.0,194.0,1813.0,1180.0,0.0,1854.0,1457.0,,763.0,264.0,0.0
7728245263,-5017.0,,5037.0,-4241.0,,4393.0,-2816.0,,2870.0,-2452.0,,2870.0,-2825.0,0.0,2869.0
7717732970,-127304.0,718.0,23.0,-139182.0,3758.0,47.0,-16654.0,0.0,0.0,,,,,,
7811479098,-366.0,,0.0,-6451.0,,0.0,,,,,,,,,
6952319049,2010.0,,0.0,3002.0,,,2541.0,,,,,,,,
7722655464,1476.0,,,3218.0,,,3703.0,,,-854.0,25.0,2803.0,6629.0,0.0,4729.0
7725127342,-789203.0,22221.0,351.0,20853.0,8.0,3602.0,-708356.0,2.0,26.0,3408868.0,128159.0,57933.0,2556095.0,84639.0,133320.0
6312160258,3198.0,2174.0,318.0,6914.0,3282.0,37.0,5517.0,5757.0,3139.0,21739.0,9166.0,6617.0,6765.0,8666.0,10448.0
7728344514,16793.0,,0.0,8864.0,0.0,0.0,15109.0,,,28233.0,,,20364.0,0.0,2833.0
5918014969,184.0,,0.0,858.0,,0.0,583.0,,0.0,-402.0,0.0,0.0,271.0,0.0,0.0
1215060925,-6127.0,,,992.0,,,-3770.0,,,3710.0,,,3370.0,0.0,0.0
7840505384,5091.0,,312.0,19348.0,,309.0,18099.0,,127.0,-2706.0,,40.0,-375.0,0.0,0.0
9715224421,,,,,,,50504.0,,0.0,38641.0,,0.0,51320.0,0.0,0.0
5036088897,2589.0,50.0,,7866.0,0.0,,10841.0,339.0,,11381.0,1919.0,,12598.0,980.0,0.0
5047193100,267.0,,,-369.0,,,-861.0,,,-324.0,,,-4.0,0.0,0.0
1656093650,16263.0,1443.0,0.0,6396.0,78.0,,23357.0,375.0,,110996.0,375.0,,3139.0,375.0,0.0
7806368219,6150.0,4714.0,0.0,29951.0,10566.0,,22313.0,4450.0,66.0,35240.0,3844.0,237.0,11846.0,6241.0,147.0
5401971200,24357.0,0.0,0.0,18709.0,0.0,0.0,5741.0,,0.0,27835.0,0.0,0.0,13565.0,0.0,0.0
2130163930,15583.0,5398.0,8.0,12471.0,3627.0,0.0,2972.0,0.0,,338.0,,,,,
5509009608,21354.0,,0.0,-15268.0,,0.0,9950.0,,0.0,45134.0,,0.0,177425.0,0.0,331.0
6321367160,2268.0,166.0,0.0,300.0,268.0,0.0,180.0,78.0,0.0,276.0,10.0,0.0,-54776.0,0.0,0.0
5406322209,5057.0,,0.0,2500.0,,,2616.0,,,3695.0,,16.0,4878.0,0.0,0.0
3662149086,10640.0,2627.0,1877.0,27521.0,1685.0,3992.0,71812.0,8741.0,2439.0,188537.0,1585.0,5551.0,156507.0,2842.0,16176.0
9103075830,107169.0,11902.0,1193.0,-9922.0,19291.0,7355.0,6523.0,14818.0,5701.0,53562.0,27377.0,10079.0,54424.0,29401.0,9407.0
5024193110,19137.0,,,-19807.0,,,,,,,,,,,
5027260911,58855.0,0.0,,8058.0,,,0.0,,,,,,,,
7801329632,7395.0,,611.0,4467.0,1155.0,2737.0,8034.0,495.0,217.0,6762.0,5619.0,1443.0,6623.0,7336.0,7567.0
5903044618,4909.0,,329.0,25162.0,,388.0,1950.0,,1960.0,7599.0,,659.0,106681.0,745.0,5734.0
5433181726,130.0,,0.0,167.0,,0.0,,,,,,,,,
9724080039,,,,36.0,,,5567.0,,,,,,,,
6439090548,2874.0,,0.0,-1345.0,,0.0,980.0,,0.0,113.0,,0.0,,,
9719015838,1338.0,,,54.0,53.0,0.0,,,,,,,,,
7802794223,78068.0,,0.0,54326.0,,0.0,74670.0,0.0,0.0,83708.0,,0.0,30323.0,0.0,0.0
3827044708,23234.0,,0.0,,,,27306.0,,0.0,8.0,,0.0,,,
7202255565,488.0,,,519.0,,,1572.0,,,2931.0,,0.0,,,
277116830,3406.0,1367.0,,3488.0,857.0,,-9989.0,0.0,,,,,,,
4823070836,2084.0,,0.0,-1755.0,,0.0,2401.0,,0.0,597.0,,0.0,1329.0,0.0,0.0
7707794826,679.0,,,55.0,,,,,,,,,,,
5610060338,1660.0,,0.0,8230.0,,0.0,11027.0,,,14677.0,,331.0,10286.0,0.0,150.0
6725017316,4659.0,,0.0,19678.0,,0.0,25742.0,,0.0,36908.0,,0.0,44695.0,0.0,0.0
7728861375,156638.0,,,432443.0,,,103.0,,,-1390170.0,,,,,
2459020661,3011.0,,,3333.0,,,3060.0,,,4291.0,,,3238.0,0.0,0.0
543015497,574.0,,,,,,,,,,,,,,
3255050388,1080.0,0.0,,2335.0,,,2114.0,,17.0,450.0,,408.0,1133.0,0.0,145.0
5835064927,6892.0,,0.0,2699.0,,0.0,1479.0,,0.0,1531.0,,0.0,1738.0,0.0,0.0
7843315102,95753.0,90080.0,,128017.0,121285.0,,135243.0,63616.0,,152627.0,94916.0,,131712.0,59393.0,7764.0
7203409391,121.0,,,39.0,,,-51.0,,,-39.0,,,1418.0,52.0,0.0
5047181626,,,,245.0,,0.0,453.0,,0.0,1088.0,,0.0,653.0,0.0,0.0
5191401786,,,,245.0,,0.0,453.0,,0.0,1088.0,,0.0,653.0,0.0,0.0
2310185605,119062.0,8602.0,6726.0,25357.0,27241.0,22209.0,86174.0,88659.0,19378.0,-45589.0,9040.0,65894.0,-42725.0,3484.0,66489.0
6140003242,295.0,,4.0,2932.0,,0.0,4249.0,,,17278.0,,,2842.0,0.0,0.0
5211000432,336.0,0.0,0.0,807.0,0.0,0.0,325.0,,0.0,416.0,0.0,0.0,,,
7707407989,161.0,0.0,0.0,87.0,,0.0,185.0,,0.0,334.0,,0.0,13833.0,0.0,0.0
5610230195,897.0,0.0,0.0,-6027.0,,0.0,-46508.0,,32110.0,4288.0,,458.0,7378.0,0.0,166.0
7801578734,30457.0,,0.0,-9541.0,,0.0,4668.0,,94.0,54306.0,52.0,648.0,-12147.0,35.0,0.0
7706424276,102350.0,16.0,5625.0,180767.0,12.0,12085.0,254090.0,22.0,34169.0,385423.0,19234.0,112322.0,274369.0,58685.0,107022.0
2543125207,-148723.0,,3.0,-132940.0,,684.0,-229204.0,,1811.0,-20039.0,,411.0,-181796.0,0.0,1678.0
273054510,-7840.0,,,-44979.0,,,-44847.0,,,-3074.0,,,-568.0,0.0,0.0
7447245469,21174.0,1407.0,,9919.0,1882.0,,13447.0,2161.0,,58160.0,5546.0,846.0,28610.0,6001.0,3521.0
4025435554,751.0,,,1459.0,,,929.0,,,1828.0,,,2311.0,0.0,0.0
7722752281,1739.0,0.0,0.0,3077.0,306.0,3469.0,9174.0,0.0,574.0,36450.0,,1861.0,117037.0,0.0,1628.0
5024181838,-4127.0,,0.0,5685.0,,,20288.0,,,22555.0,,,39522.0,0.0,0.0
917038380,2821.0,,,4805.0,,,3921.0,,,2141.0,,,,,
4401143170,1613.0,,0.0,86658.0,0.0,0.0,8860.0,0.0,0.0,69999.0,,0.0,6104.0,0.0,0.0
3525278033,10437.0,,0.0,15644.0,0.0,0.0,57498.0,0.0,0.0,10474.0,1580.0,0.0,3830.0,270.0,0.0
2721182632,321.0,,,-331.0,,,266.0,,,61.0,,60.0,1066.0,0.0,0.0
6161077855,-1906.0,,0.0,-13679.0,0.0,0.0,5365.0,0.0,0.0,6890.0,,0.0,37474.0,476.0,0.0
1001166459,557.0,76.0,0.0,-3548.0,230.0,,-3942.0,0.0,,-5385.0,,,-1493.0,0.0,0.0
3906346444,1138.0,0.0,0.0,-12439.0,0.0,0.0,473.0,,531.0,1851.0,0.0,0.0,41658.0,0.0,0.0
7714957479,125480.0,14835.0,76.0,83506.0,248.0,6941.0,382553.0,16348.0,5043.0,370326.0,116862.0,19840.0,279665.0,38715.0,39822.0
7328083794,6103.0,0.0,0.0,4106.0,0.0,0.0,4334.0,0.0,0.0,4305.0,,0.0,7944.0,0.0,0.0
3923003260,53133.0,4749.0,33.0,31442.0,8858.0,0.0,13694.0,239.0,,33371.0,10614.0,1922.0,47407.0,13594.0,628.0
3810333356,3497.0,,,13327.0,,,2060.0,,,-1070.0,,,,,
7728756099,9133.0,0.0,0.0,-1122.0,0.0,0.0,0.0,,0.0,42257.0,0.0,0.0,,,
3528230914,3001.0,,,340.0,,6.0,1459.0,1.0,0.0,8050.0,3204.0,,1899.0,1293.0,0.0
5260208112,-1349.0,0.0,13.0,414.0,,0.0,-1358.0,,,-684.0,,485.0,286509.0,182936.0,74.0
7743357483,,,,,,,,,,,,,1808.0,0.0,0.0
6658314737,-2878.0,,,2413.0,,0.0,2936.0,0.0,0.0,5902.0,0.0,0.0,9242.0,0.0,0.0
5404275507,13208.0,4251.0,0.0,2243.0,5140.0,2227.0,-41589.0,1888.0,803.0,,,,,,
6950206353,824.0,,,-24182.0,,,-753.0,,,1127.0,0.0,,12591.0,0.0,0.0
7456034400,93159.0,,,187575.0,,,116170.0,,,82761.0,,1250.0,-901.0,0.0,3035.0
5024168072,51941.0,18489.0,0.0,20086.0,13689.0,2055.0,37671.0,1907.0,2229.0,21413.0,0.0,21.0,14728.0,33.0,12744.0
6686054199,5390.0,,0.0,11184.0,0.0,0.0,6330.0,0.0,0.0,10947.0,0.0,0.0,17920.0,952.0,0.0
1660146209,1334.0,,,1920.0,,,2104.0,,,1537.0,,,2161.0,687.0,0.0
4825131629,7237.0,232.0,,8679.0,186.0,,13022.0,174.0,,10935.0,157.0,,1311.0,60.0,14.0
2301097335,44413.0,0.0,0.0,-2164.0,,0.0,-1414.0,,0.0,16242.0,0.0,0.0,-6140.0,0.0,0.0
7802722839,2012.0,0.0,0.0,1622.0,0.0,0.0,-7445.0,0.0,0.0,0.0,0.0,0.0,,,
3601008024,1081.0,,,3001.0,,,-8501.0,288.0,,-5011.0,610.0,,6321.0,0.0,0.0
2721242955,1098.0,0.0,0.0,22443.0,0.0,0.0,10211.0,0.0,0.0,-15343.0,0.0,0.0,-50643.0,11.0,0.0
7720873058,,,,,,,350.0,,0.0,,,,,,
2304062972,1942.0,9.0,374.0,3670.0,49.0,1504.0,2239.0,59.0,0.0,-66229.0,0.0,,250.0,0.0,0.0
4415001143,-3389.0,,,-19378.0,,0.0,-8706.0,,1104.0,7741.0,0.0,817.0,,,
411166500,521.0,0.0,0.0,967.0,0.0,0.0,253.0,,0.0,,,,,,
2540234857,3284.0,329.0,0.0,6160.0,0.0,0.0,10517.0,57.0,0.0,4459.0,0.0,0.0,299.0,0.0,0.0
7724181844,36796.0,0.0,357.0,35125.0,,1527.0,158016.0,,2241.0,38125.0,954.0,7003.0,42066.0,0.0,9798.0
7838030937,26783.0,4964.0,1.0,81345.0,3728.0,1.0,98188.0,3048.0,0.0,201755.0,0.0,383.0,374176.0,0.0,3307.0
2511054225,7849.0,,0.0,5361.0,,0.0,-6.0,,0.0,10798.0,,0.0,2566.0,0.0,0.0
5024087835,6925.0,,0.0,26318.0,,0.0,-2204.0,,0.0,,,,3406.0,0.0,0.0
6318129511,130.0,0.0,0.0,167.0,,0.0,-586.0,,0.0,17.0,,0.0,-20422.0,0.0,0.0
9102242894,12200.0,,0.0,13151.0,,0.0,13941.0,,0.0,4379.0,,0.0,9459.0,0.0,0.0
1660275998,51600.0,3326.0,67.0,10589.0,0.0,3150.0,-166325.0,414.0,1484.0,65391.0,2460.0,32387.0,-21423.0,1711.0,45999.0
6345019099,-6710.0,935.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
2618015243,4894.0,0.0,59.0,-27883.0,,266.0,-2552.0,32.0,11.0,-23445.0,0.0,0.0,-23621.0,0.0,0.0
7204200297,-5398.0,0.0,0.0,,,,,,,,,,,,
2724210158,-14505.0,9913.0,,-174018.0,8762.0,,-12599.0,529.0,31.0,-1096.0,1306.0,2.0,-670.0,788.0,0.0
9701102342,2308.0,,0.0,1436.0,0.0,0.0,-16373.0,0.0,0.0,-23265.0,,0.0,-3564.0,0.0,0.0
3525317780,773.0,0.0,0.0,242.0,0.0,0.0,664.0,221.0,0.0,941.0,0.0,272.0,991.0,250.0,0.0
5010012332,1316.0,,,2120.0,,,25563.0,,0.0,3357.0,0.0,0.0,99.0,0.0,0.0
8603214286,40839.0,1.0,0.0,12688.0,3.0,0.0,55285.0,0.0,0.0,31682.0,,0.0,83127.0,0.0,0.0
3022003466,5016.0,0.0,0.0,10911.0,0.0,0.0,-4911.0,,0.0,2733.0,0.0,0.0,743.0,0.0,0.0
2015006418,1388.0,,,1364.0,,,1988.0,,,2451.0,,,2816.0,0.0,0.0
7716874429,13062.0,,,20060.0,,,35675.0,,,16468.0,,,12303.0,0.0,0.0
2010001247,7699.0,,,,,,,,,-8244.0,,,0.0,0.0,0.0
7715278180,38025.0,,1661.0,-71.0,,3411.0,,,,,,,,,
6324041030,-15676.0,,0.0,56803.0,,,-24573.0,,2483.0,-31009.0,,0.0,-56848.0,5496.0,471.0
6950005657,153.0,,,545.0,,,-3037.0,,,291.0,,,4114.0,0.0,0.0
6686013756,6744.0,6700.0,,13643.0,13206.0,,11774.0,8788.0,12.0,4186.0,7834.0,6761.0,-800.0,0.0,1824.0
7730176828,7279.0,,0.0,13655.0,,0.0,11345.0,,0.0,16328.0,,0.0,1918.0,0.0,0.0
5027304710,,,,18550.0,,,745.0,0.0,0.0,-4226.0,,,4727.0,0.0,0.0
1106014799,-358386.0,955.0,,-12076.0,0.0,,0.0,0.0,,9688.0,0.0,,-1603.0,0.0,2.0
2801091081,,,,,,,4147.0,,0.0,,,,,,
2901249300,18846.0,,,2365.0,,,-21224.0,,85.0,484.0,,0.0,22185.0,0.0,0.0
2301092633,7831.0,,0.0,,,,18868.0,,0.0,17411.0,,0.0,1795.0,135.0,0.0
1658153135,13682.0,,,46599.0,5931.0,,728069.0,42815.0,473.0,90440.0,50448.0,747.0,99085.0,17955.0,1869.0
6164300815,8347.0,6429.0,39.0,14903.0,9834.0,42.0,33930.0,29679.0,156.0,15318.0,12425.0,1379.0,,,
7707441676,80.0,,0.0,0.0,0.0,0.0,,,,,,,,,
7810206161,2553.0,1551.0,0.0,5797.0,2335.0,0.0,1402.0,0.0,0.0,2009.0,0.0,0.0,45155.0,0.0,0.0
5046047963,368.0,,,863.0,,,143.0,,,173.0,,,-704.0,0.0,0.0
7743130122,27578.0,5825.0,135.0,40434.0,2153.0,464.0,159721.0,13995.0,1963.0,-97561.0,22818.0,1422.0,,,
7810182560,-2125.0,2608.0,,11138.0,2063.0,8.0,3771.0,3372.0,0.0,10338.0,8623.0,,9792.0,5792.0,0.0
7725309744,2975.0,0.0,0.0,1924.0,,0.0,1142.0,,0.0,1532.0,,0.0,342.0,0.0,0.0
7810737701,2736.0,0.0,0.0,3743.0,,0.0,4208.0,,0.0,1391.0,0.0,0.0,1316.0,0.0,0.0
8905039369,-935.0,,,202786.0,,,82699.0,,12249.0,128854.0,,50638.0,273712.0,0.0,72966.0
7807230679,12676.0,,0.0,30300.0,0.0,0.0,4168.0,,0.0,23605.0,,,44140.0,0.0,0.0
9102236971,657.0,,0.0,87.0,,0.0,913.0,,0.0,741.0,,0.0,1034.0,0.0,0.0
4401183849,3279.0,129.0,,2252.0,74.0,0.0,965.0,14.0,0.0,-2497.0,0.0,0.0,-1533.0,0.0,0.0
3808203046,45756.0,15.0,727.0,92900.0,12.0,999.0,79401.0,1711.0,1333.0,176665.0,2361.0,7975.0,12795.0,1102.0,1496.0
2464246819,329.0,0.0,,2086.0,1539.0,,7886.0,2364.0,7114.0,71608.0,4115.0,10716.0,-1571.0,3326.0,7872.0
7706766150,6287.0,121.0,1576.0,6554.0,323.0,1704.0,1084.0,245.0,489.0,,,,,,
2457062916,-2204.0,31.0,0.0,-8457.0,0.0,0.0,5456.0,,0.0,9259.0,,0.0,1415.0,0.0,0.0
9102203020,224.0,,4.0,27855.0,,24.0,66084.0,,44.0,131331.0,,136.0,42118.0,4950.0,315.0
5044120960,3658.0,,0.0,9241.0,,0.0,2492.0,,0.0,-4153.0,0.0,0.0,-1699.0,0.0,0.0
7203500957,31029.0,,0.0,-36345.0,,0.0,21620.0,0.0,0.0,53093.0,1195.0,0.0,-12848.0,0.0,0.0
6450079731,10705.0,,0.0,19916.0,,0.0,150.0,,0.0,3951.0,,0.0,23450.0,0.0,0.0
7706789407,9536.0,1060.0,0.0,17158.0,5383.0,0.0,15785.0,5064.0,0.0,7444.0,0.0,0.0,85166.0,0.0,0.0
7606056854,803.0,23.0,,634.0,127.0,,568.0,0.0,,1613.0,69.0,,4449.0,4.0,0.0
6312095866,9210.0,,,11863.0,,,80236.0,,,34413.0,,2104.0,14577.0,0.0,4021.0
608007923,-29957.0,0.0,21.0,2185.0,,0.0,385.0,,,-975.0,,,260.0,0.0,0.0
9729030151,4813.0,,0.0,-1999.0,,0.0,93.0,,0.0,411.0,,0.0,371.0,0.0,0.0
7224001941,-7270.0,,,-134325.0,,,-83288.0,,,-10402.0,,,-424135.0,0.0,0.0
4415008371,31669.0,,0.0,16080.0,,0.0,38138.0,25.0,0.0,71483.0,1529.0,0.0,-11928.0,1435.0,0.0
7801653646,8428.0,,0.0,111279.0,,0.0,-2534.0,,0.0,131272.0,,0.0,2561.0,0.0,0.0
7743065762,5169.0,552.0,,15422.0,879.0,,7075.0,2254.0,,4822.0,1465.0,,406.0,120.0,0.0
7448184593,461.0,0.0,0.0,,,,,,,,,,,,
5024223245,,,,,,,,,,16529.0,,,1157.0,0.0,0.0
7730542552,1551.0,867.0,0.0,637.0,437.0,0.0,1088.0,562.0,0.0,2476.0,854.0,1.0,-17629.0,0.0,0.0
5030091572,369.0,,,140.0,,,165.0,,,602.0,,30.0,1921.0,565.0,0.0
7811709753,2303.0,,0.0,7381.0,317.0,0.0,3762.0,2945.0,0.0,-103748.0,982.0,0.0,,,
6723005202,-1081.0,,,-2748.0,,,,,,,,,,,
5263102107,495.0,,,371.0,,,294.0,,,308.0,,,548.0,0.0,0.0
9704007545,1662.0,,,1503.0,,,0.0,,,,,,,,
7202108793,62570.0,,0.0,99296.0,,740.0,36483.0,,666.0,65078.0,,542.0,85259.0,0.0,308.0
7718280029,4974.0,108.0,3133.0,18028.0,870.0,2977.0,2800.0,50.0,6253.0,-15596.0,441.0,20704.0,-49929.0,8.0,52831.0
5427106216,285.0,,,336.0,,,-2620.0,,,-1547.0,,,-1873.0,0.0,0.0
6732143625,5549.0,0.0,0.0,16686.0,,0.0,9923.0,,0.0,19648.0,,0.0,24805.0,0.0,0.0
326542993,-624.0,662.0,2012.0,-8717.0,1176.0,498.0,146.0,493.0,402.0,-1686.0,0.0,392.0,-111816.0,0.0,295.0
1001273500,-13633.0,500.0,0.0,1364.0,484.0,0.0,-2215.0,220.0,0.0,69597.0,15.0,0.0,-37552.0,0.0,0.0
9204561160,18477.0,30.0,198.0,15250.0,486.0,0.0,12475.0,5819.0,0.0,11333.0,11043.0,0.0,10331.0,9885.0,555.0
5609191784,3768.0,177.0,8.0,6592.0,506.0,12.0,7377.0,1526.0,25.0,7610.0,726.0,0.0,19827.0,6505.0,4.0
4826106752,864.0,,0.0,686.0,,0.0,6951.0,,0.0,2402.0,0.0,0.0,0.0,0.0,0.0
7838060392,35506.0,10037.0,0.0,5004.0,4002.0,0.0,-2468.0,241.0,2828.0,-8221.0,0.0,9764.0,-2477.0,0.0,6601.0
3128086222,3587.0,0.0,0.0,1132.0,,0.0,1263.0,0.0,0.0,5790.0,0.0,0.0,1834.0,0.0,0.0
